LocationID,LocationName,Date,Rainfall,WindSpeed,TempMax,TempMin
1,Sajnekhali,01-01-2015,28.3,17.9,20.6,18.3
1,Sajnekhali,02-01-2015,0,19.7,26.3,18.9
1,Sajnekhali,03-01-2015,1.5,10.5,27.1,20.9
1,Sajnekhali,04-01-2015,0.6,12.2,24.4,20.3
1,Sajnekhali,05-01-2015,0,14.1,24.1,16.5
1,Sajnekhali,06-01-2015,0,8.9,23.4,16.3
1,Sajnekhali,07-01-2015,0,9.5,23.1,13.7
1,Sajnekhali,08-01-2015,0,10,23,15.3
1,Sajnekhali,09-01-2015,0,15.8,22.7,13.7
1,Sajnekhali,10-01-2015,0,11.6,23.5,13.8
1,Sajnekhali,11-01-2015,0,14.2,22.6,13.7
1,Sajnekhali,12-01-2015,0,13.4,23,13.2
1,Sajnekhali,13-01-2015,0,10.5,23.4,12.2
1,Sajnekhali,14-01-2015,0,10.8,24.5,13.7
1,Sajnekhali,15-01-2015,0,12.8,24.9,14.2
1,Sajnekhali,16-01-2015,0.2,13.4,24.3,16.1
1,Sajnekhali,17-01-2015,0,15.9,24.3,16.6
1,Sajnekhali,18-01-2015,0,13.6,22.9,14
1,Sajnekhali,19-01-2015,0,10.1,22.3,13.6
1,Sajnekhali,20-01-2015,0,13.4,23,14.6
1,Sajnekhali,21-01-2015,0,11.4,23.7,14.7
1,Sajnekhali,22-01-2015,0,9.2,24.3,14.5
1,Sajnekhali,23-01-2015,0,8.5,24.9,13.6
1,Sajnekhali,24-01-2015,0,9,26.4,14.8
1,Sajnekhali,25-01-2015,0,11.3,26.3,16.2
1,Sajnekhali,26-01-2015,0,10.1,26,16.2
1,Sajnekhali,27-01-2015,0,9.5,26.7,16.2
1,Sajnekhali,28-01-2015,0,10,27,17
1,Sajnekhali,29-01-2015,0,15.2,26.9,17.8
1,Sajnekhali,30-01-2015,0,15.9,23.9,18
1,Sajnekhali,31-01-2015,0,14.6,23.3,15.1
1,Sajnekhali,01-02-2015,0,12.5,24.2,13.2
1,Sajnekhali,02-02-2015,0,9.7,25.3,13.6
1,Sajnekhali,03-02-2015,0,9.4,27.3,14.7
1,Sajnekhali,04-02-2015,0,9.9,28.3,16.2
1,Sajnekhali,05-02-2015,0,11,28.3,16.5
1,Sajnekhali,06-02-2015,0,13.8,26.6,18
1,Sajnekhali,07-02-2015,0,9.8,25.9,16
1,Sajnekhali,08-02-2015,0,7.1,27.5,17.1
1,Sajnekhali,09-02-2015,0,13.1,28.1,16.8
1,Sajnekhali,10-02-2015,0,13.3,27.9,18.1
1,Sajnekhali,11-02-2015,0,12.2,27.4,18.7
1,Sajnekhali,12-02-2015,0,11.4,27.2,17.7
1,Sajnekhali,13-02-2015,4.8,8.9,25.1,19.1
1,Sajnekhali,14-02-2015,0,11.4,26.2,18.3
1,Sajnekhali,15-02-2015,2.6,11.2,27.8,19.2
1,Sajnekhali,16-02-2015,1.1,13.2,27.2,19.5
1,Sajnekhali,17-02-2015,0,9.9,27.5,20.5
1,Sajnekhali,18-02-2015,0.9,14.4,28,20.1
1,Sajnekhali,19-02-2015,0.1,13.2,28.2,21.8
1,Sajnekhali,20-02-2015,0,9.7,28.8,20.5
1,Sajnekhali,21-02-2015,0,14,29.9,20.1
1,Sajnekhali,22-02-2015,0.2,11,30.2,21.7
1,Sajnekhali,23-02-2015,0,12.7,30.6,21.4
1,Sajnekhali,24-02-2015,0,17.4,30.2,21.2
1,Sajnekhali,25-02-2015,0,14.7,31.3,22.3
1,Sajnekhali,26-02-2015,0,19.2,31,22.2
1,Sajnekhali,27-02-2015,0,15.9,30.7,23
1,Sajnekhali,28-02-2015,0,13.5,30.3,21.7
1,Sajnekhali,01-03-2015,0,10,31.3,20.8
1,Sajnekhali,02-03-2015,0,11.3,31.3,20.3
1,Sajnekhali,03-03-2015,0,11.6,30.5,21.5
1,Sajnekhali,04-03-2015,6.9,16.9,26.7,22.6
1,Sajnekhali,05-03-2015,1,16.9,28.6,21.1
1,Sajnekhali,06-03-2015,0,9.2,28.3,17.9
1,Sajnekhali,07-03-2015,0,9.7,29.1,18.6
1,Sajnekhali,08-03-2015,0,9.4,30.2,18
1,Sajnekhali,09-03-2015,0,11.5,31.4,18.5
1,Sajnekhali,10-03-2015,0,9.5,32.8,19.5
1,Sajnekhali,11-03-2015,0,10,32.1,21.2
1,Sajnekhali,12-03-2015,0,9.4,31.8,19.7
1,Sajnekhali,13-03-2015,0,10.3,32.6,20.7
1,Sajnekhali,14-03-2015,0,11.5,33.2,21.9
1,Sajnekhali,15-03-2015,0,9.3,33.5,24.1
1,Sajnekhali,16-03-2015,0,17,32.2,24.1
1,Sajnekhali,17-03-2015,0,12.1,33.9,22.6
1,Sajnekhali,18-03-2015,0.1,9.4,32.9,24.5
1,Sajnekhali,19-03-2015,0,12.3,32.3,24.1
1,Sajnekhali,20-03-2015,0,9.7,32.8,23.3
1,Sajnekhali,21-03-2015,0,10.2,33.2,22.5
1,Sajnekhali,22-03-2015,0,8.9,34.2,23.3
1,Sajnekhali,23-03-2015,0,17.3,34.3,23.3
1,Sajnekhali,24-03-2015,0.2,15.6,33.6,24.3
1,Sajnekhali,25-03-2015,0,16.5,32.5,24.2
1,Sajnekhali,26-03-2015,0.3,16.6,32.1,24.9
1,Sajnekhali,27-03-2015,0,15.9,31.4,23.8
1,Sajnekhali,28-03-2015,7.8,20,30.4,24.1
1,Sajnekhali,29-03-2015,16.5,18.5,30.6,21.8
1,Sajnekhali,30-03-2015,0,20,30.5,24.2
1,Sajnekhali,31-03-2015,0.6,12.2,30.9,24.2
1,Sajnekhali,01-04-2015,1.2,21.4,31.2,24.7
1,Sajnekhali,02-04-2015,0.2,26,32.1,26.6
1,Sajnekhali,03-04-2015,0,23.9,34.2,26.8
1,Sajnekhali,04-04-2015,0,25.6,32.9,26.5
1,Sajnekhali,05-04-2015,6.7,27.8,30.5,24.1
1,Sajnekhali,06-04-2015,19.9,12.2,30.6,23.6
1,Sajnekhali,07-04-2015,12.5,14.9,29.5,24.9
1,Sajnekhali,08-04-2015,0.5,9.9,30.4,24.3
1,Sajnekhali,09-04-2015,0.3,17.2,32.2,25.5
1,Sajnekhali,10-04-2015,0,17.2,33.2,25.9
1,Sajnekhali,11-04-2015,0.1,15.6,32.3,26.1
1,Sajnekhali,12-04-2015,1.4,14.5,31.8,25.7
1,Sajnekhali,13-04-2015,1.1,9.1,30.9,25.4
1,Sajnekhali,14-04-2015,0.1,7.1,31.9,25.3
1,Sajnekhali,15-04-2015,0.3,8.6,32.6,25.8
1,Sajnekhali,16-04-2015,0.6,9,31.8,25.6
1,Sajnekhali,17-04-2015,3.2,15.8,30.8,26.2
1,Sajnekhali,18-04-2015,0.5,23.3,32,26.1
1,Sajnekhali,19-04-2015,0,25.2,32.4,27
1,Sajnekhali,20-04-2015,0,23.7,32.2,27
1,Sajnekhali,21-04-2015,0,29.6,32.9,27.2
1,Sajnekhali,22-04-2015,1,30.3,34.2,27.4
1,Sajnekhali,23-04-2015,0.9,26.9,33.3,27.5
1,Sajnekhali,24-04-2015,7.8,26.3,29.3,25.3
1,Sajnekhali,25-04-2015,3.9,22.1,28.6,24.3
1,Sajnekhali,26-04-2015,16.2,10.9,28,22.5
1,Sajnekhali,27-04-2015,1.7,11.2,30.5,22.8
1,Sajnekhali,28-04-2015,4.3,16.9,30.4,24.3
1,Sajnekhali,29-04-2015,10,18.1,30.3,25
1,Sajnekhali,30-04-2015,3.3,22,31,26.1
1,Sajnekhali,01-05-2015,0.4,20.9,32.3,26.8
1,Sajnekhali,02-05-2015,0,21.3,31.5,27.2
1,Sajnekhali,03-05-2015,0.2,21.7,31.8,26.8
1,Sajnekhali,04-05-2015,0,15,31.9,26.4
1,Sajnekhali,05-05-2015,0,15.5,33.1,26.4
1,Sajnekhali,06-05-2015,0,16.9,33.2,26.8
1,Sajnekhali,07-05-2015,0,22.3,33.2,27.3
1,Sajnekhali,08-05-2015,0,20.9,32.6,26.9
1,Sajnekhali,09-05-2015,0.2,17.9,32.5,27.3
1,Sajnekhali,10-05-2015,0,17.6,33.1,27.6
1,Sajnekhali,11-05-2015,0,18.1,33.6,28
1,Sajnekhali,12-05-2015,0.3,14,34.4,28.1
1,Sajnekhali,13-05-2015,0,19.2,33.9,27.8
1,Sajnekhali,14-05-2015,0,19,34.2,28.6
1,Sajnekhali,15-05-2015,0.4,19.8,33.7,28.7
1,Sajnekhali,16-05-2015,0.6,18,34,27.8
1,Sajnekhali,17-05-2015,7.3,17.4,31.8,27.2
1,Sajnekhali,18-05-2015,0.7,18.5,33,26.5
1,Sajnekhali,19-05-2015,0,12.6,32.7,26.9
1,Sajnekhali,20-05-2015,3.7,12.7,33.4,26.4
1,Sajnekhali,21-05-2015,0.6,17,35.4,28.3
1,Sajnekhali,22-05-2015,0,24.8,35.3,29
1,Sajnekhali,23-05-2015,0,26.9,34.8,29.4
1,Sajnekhali,24-05-2015,0,27.1,35,29.4
1,Sajnekhali,25-05-2015,0,27.4,34.3,29.2
1,Sajnekhali,26-05-2015,0,25.2,34.5,28.8
1,Sajnekhali,27-05-2015,0,22.3,34.1,28.7
1,Sajnekhali,28-05-2015,0,24,34.1,28.7
1,Sajnekhali,29-05-2015,0,24.3,33.6,28.7
1,Sajnekhali,30-05-2015,0,23.2,33.7,28.7
1,Sajnekhali,31-05-2015,0,27.9,34.1,28.9
1,Sajnekhali,01-06-2015,0,26.7,33.9,28.7
1,Sajnekhali,02-06-2015,0,23.7,34.1,28.8
1,Sajnekhali,03-06-2015,0,17.8,34.2,28.5
1,Sajnekhali,04-06-2015,2.1,15.8,32.6,28.4
1,Sajnekhali,05-06-2015,6.2,20,33.4,28.3
1,Sajnekhali,06-06-2015,1.7,21.5,32.4,28.6
1,Sajnekhali,07-06-2015,0.5,21.1,33.8,28.7
1,Sajnekhali,08-06-2015,0,24.1,35,28.6
1,Sajnekhali,09-06-2015,0,24.4,34.7,29
1,Sajnekhali,10-06-2015,0.3,27.7,35,29.4
1,Sajnekhali,11-06-2015,3.7,27.3,34.3,28.2
1,Sajnekhali,12-06-2015,37.2,21.5,30.1,26.3
1,Sajnekhali,13-06-2015,10.7,16.5,29.3,26.9
1,Sajnekhali,14-06-2015,13.4,17.3,31.3,26.9
1,Sajnekhali,15-06-2015,12.4,16.9,29.9,26.5
1,Sajnekhali,16-06-2015,10.3,15.2,28.9,26
1,Sajnekhali,17-06-2015,10.8,17.5,31.6,26.6
1,Sajnekhali,18-06-2015,0.4,19.6,31.7,26.8
1,Sajnekhali,19-06-2015,4.4,21.3,31.3,27.2
1,Sajnekhali,20-06-2015,11,27.8,29.3,27.1
1,Sajnekhali,21-06-2015,21.5,28.8,29.6,26.4
1,Sajnekhali,22-06-2015,21.3,27.5,30.1,26.6
1,Sajnekhali,23-06-2015,6.7,28.4,29.7,26.5
1,Sajnekhali,24-06-2015,18.6,25.5,28.6,25.8
1,Sajnekhali,25-06-2015,26.1,22.2,28,26.1
1,Sajnekhali,26-06-2015,17.9,22.9,28.1,26.9
1,Sajnekhali,27-06-2015,16.2,23.7,29.5,27
1,Sajnekhali,28-06-2015,17.7,20,30.1,27
1,Sajnekhali,29-06-2015,3.5,18.8,30,26.3
1,Sajnekhali,30-06-2015,18.6,18,29.4,26
1,Sajnekhali,01-07-2015,19.8,17.6,30,25.7
1,Sajnekhali,02-07-2015,10.4,15.2,31,26.3
1,Sajnekhali,03-07-2015,9.7,16.1,31.6,27.6
1,Sajnekhali,04-07-2015,8.7,12.8,32.7,27.9
1,Sajnekhali,05-07-2015,7,8.7,30.5,27.9
1,Sajnekhali,06-07-2015,19.1,6.1,30.1,27.4
1,Sajnekhali,07-07-2015,39.8,7.6,30.9,26.4
1,Sajnekhali,08-07-2015,48.9,14.8,28.5,26.2
1,Sajnekhali,09-07-2015,36.6,22.9,28.6,26.8
1,Sajnekhali,10-07-2015,18.5,24.2,28.7,26.4
1,Sajnekhali,11-07-2015,5.4,20.4,31.4,26.1
1,Sajnekhali,12-07-2015,2.5,11.7,31.3,26.8
1,Sajnekhali,13-07-2015,11.1,12.4,31.8,27.4
1,Sajnekhali,14-07-2015,11.7,15.6,31.7,27.1
1,Sajnekhali,15-07-2015,29.6,16.3,31,26.9
1,Sajnekhali,16-07-2015,13,13.3,30.8,26.7
1,Sajnekhali,17-07-2015,23,12.7,29.3,26.2
1,Sajnekhali,18-07-2015,18.8,14.3,29.1,26.9
1,Sajnekhali,19-07-2015,10.9,18.4,29.3,26.8
1,Sajnekhali,20-07-2015,6.9,10.1,28.4,26.3
1,Sajnekhali,21-07-2015,8.1,18.8,29.7,26.2
1,Sajnekhali,22-07-2015,25.3,20.2,29.3,26.1
1,Sajnekhali,23-07-2015,16.7,27.6,28.7,26.2
1,Sajnekhali,24-07-2015,17.7,22.7,29,26.1
1,Sajnekhali,25-07-2015,57.2,20.9,27.6,25.8
1,Sajnekhali,26-07-2015,30.3,20.3,27.1,25
1,Sajnekhali,27-07-2015,15.9,23.3,25.3,24.2
1,Sajnekhali,28-07-2015,29.1,25.5,28.5,24.3
1,Sajnekhali,29-07-2015,50.9,24.2,29.3,25.2
1,Sajnekhali,30-07-2015,82.7,28.7,30,25.3
1,Sajnekhali,31-07-2015,48.1,25.4,27.9,25
1,Sajnekhali,01-08-2015,19.6,26.2,27.5,24.9
1,Sajnekhali,02-08-2015,15,21.3,28.9,25.6
1,Sajnekhali,03-08-2015,2,20,30.7,26.4
1,Sajnekhali,04-08-2015,0.8,19.1,30.7,26
1,Sajnekhali,05-08-2015,6.2,15,31.7,26.5
1,Sajnekhali,06-08-2015,0.7,11.5,31.8,26.9
1,Sajnekhali,07-08-2015,0.1,11.9,31.4,26.3
1,Sajnekhali,08-08-2015,0,13.9,31.6,26.1
1,Sajnekhali,09-08-2015,1.4,14,31.3,26.4
1,Sajnekhali,10-08-2015,3.5,15.6,31,26.7
1,Sajnekhali,11-08-2015,7.1,19.2,30.9,26.7
1,Sajnekhali,12-08-2015,8.1,19.7,30.6,26.6
1,Sajnekhali,13-08-2015,6,19.8,31.1,27
1,Sajnekhali,14-08-2015,10.7,19.9,31.1,26.5
1,Sajnekhali,15-08-2015,13,19.7,28.8,26
1,Sajnekhali,16-08-2015,17.8,23.5,28.4,26.1
1,Sajnekhali,17-08-2015,21.1,29,30.2,26.1
1,Sajnekhali,18-08-2015,14.5,25.5,30.1,26.2
1,Sajnekhali,19-08-2015,7,26.5,30,27.8
1,Sajnekhali,20-08-2015,1.4,22.8,30.4,27.6
1,Sajnekhali,21-08-2015,5.9,11.7,32.7,26.8
1,Sajnekhali,22-08-2015,0.8,11.4,31.7,26.6
1,Sajnekhali,23-08-2015,10.6,14.6,31.9,26.8
1,Sajnekhali,24-08-2015,9.8,10.9,32.2,26.3
1,Sajnekhali,25-08-2015,11.7,8,31.2,27.1
1,Sajnekhali,26-08-2015,2.4,19.8,31.4,26.8
1,Sajnekhali,27-08-2015,8.6,26.3,30.9,26.6
1,Sajnekhali,28-08-2015,11.4,24.9,30.2,26.8
1,Sajnekhali,29-08-2015,11.4,23.4,29.9,26.4
1,Sajnekhali,30-08-2015,21.1,25.5,30.6,26.6
1,Sajnekhali,31-08-2015,11.7,18.6,29.8,26.5
1,Sajnekhali,01-09-2015,26.8,15,28,26.2
1,Sajnekhali,02-09-2015,2,14.5,30.7,26.5
1,Sajnekhali,03-09-2015,2,16.1,30.4,26.8
1,Sajnekhali,04-09-2015,0.9,11.7,31.2,27.3
1,Sajnekhali,05-09-2015,5.6,8.4,31.9,26.7
1,Sajnekhali,06-09-2015,4.7,11.4,32.5,26.9
1,Sajnekhali,07-09-2015,0.7,13.8,32.2,27.4
1,Sajnekhali,08-09-2015,0.3,11,33.2,27.4
1,Sajnekhali,09-09-2015,0,7.4,34.1,27.2
1,Sajnekhali,10-09-2015,8.3,10.4,31.3,27
1,Sajnekhali,11-09-2015,5.3,17.3,30.9,26.1
1,Sajnekhali,12-09-2015,7,17.7,31,26.1
1,Sajnekhali,13-09-2015,11,13.8,31,26.5
1,Sajnekhali,14-09-2015,6.8,23.8,30.1,26.4
1,Sajnekhali,15-09-2015,12.3,25.9,29.6,26.2
1,Sajnekhali,16-09-2015,8.1,18.6,30.1,26.3
1,Sajnekhali,17-09-2015,2.4,12.9,31.9,26.3
1,Sajnekhali,18-09-2015,3.1,9.4,32.3,26.2
1,Sajnekhali,19-09-2015,18.4,14.1,28.6,26.4
1,Sajnekhali,20-09-2015,18.8,25.2,28.5,25.9
1,Sajnekhali,21-09-2015,13.6,27.7,29.7,26
1,Sajnekhali,22-09-2015,8,24.7,30.5,26.6
1,Sajnekhali,23-09-2015,27.5,21,29.3,27.1
1,Sajnekhali,24-09-2015,25.8,15.4,28.8,26.6
1,Sajnekhali,25-09-2015,0.8,10,32.5,26.9
1,Sajnekhali,26-09-2015,1.5,8.2,32.2,26.5
1,Sajnekhali,27-09-2015,1.2,8.8,32.1,25.9
1,Sajnekhali,28-09-2015,0.4,4.3,31.8,26.6
1,Sajnekhali,29-09-2015,0.5,8.2,31.4,26.2
1,Sajnekhali,30-09-2015,0,9,32.9,26.4
1,Sajnekhali,01-10-2015,0.3,8.2,32.6,27.1
1,Sajnekhali,02-10-2015,4.2,9.8,32.8,26.7
1,Sajnekhali,03-10-2015,1.7,10,32.3,27
1,Sajnekhali,04-10-2015,0.8,6.3,32.6,26.3
1,Sajnekhali,05-10-2015,2.3,8.9,31.8,26.3
1,Sajnekhali,06-10-2015,5.9,11.5,31.7,26.3
1,Sajnekhali,07-10-2015,10.5,18.6,28.7,25.4
1,Sajnekhali,08-10-2015,14.5,15.6,27.9,25.1
1,Sajnekhali,09-10-2015,0.2,12,31.1,24.5
1,Sajnekhali,10-10-2015,0.6,10.2,32.4,25.9
1,Sajnekhali,11-10-2015,1.2,7.2,31.5,25.9
1,Sajnekhali,12-10-2015,1.6,9.2,30.7,24.5
1,Sajnekhali,13-10-2015,3.3,9,28.8,24.4
1,Sajnekhali,14-10-2015,8.8,10.6,28.3,23.6
1,Sajnekhali,15-10-2015,5.7,13.1,28.2,23.1
1,Sajnekhali,16-10-2015,0.5,6.8,29.4,24.3
1,Sajnekhali,17-10-2015,0,6.2,30.2,25.4
1,Sajnekhali,18-10-2015,0.1,6.8,31.1,24.7
1,Sajnekhali,19-10-2015,0,5.3,30.5,25.8
1,Sajnekhali,20-10-2015,0.2,5.8,30.1,25.6
1,Sajnekhali,21-10-2015,0.2,6.1,30.7,25.1
1,Sajnekhali,22-10-2015,1.2,6.9,31.1,25.1
1,Sajnekhali,23-10-2015,0,8.2,31.2,24.6
1,Sajnekhali,24-10-2015,0,8,31.8,24.5
1,Sajnekhali,25-10-2015,0,7.7,31,23.2
1,Sajnekhali,26-10-2015,0,8,30.1,21.5
1,Sajnekhali,27-10-2015,0,8.4,30,23
1,Sajnekhali,28-10-2015,0,6.6,30,22.6
1,Sajnekhali,29-10-2015,0,7.2,29.5,24.2
1,Sajnekhali,30-10-2015,1.4,10.5,27.5,23.1
1,Sajnekhali,31-10-2015,11,18.1,25.4,22.8
1,Sajnekhali,01-11-2015,0,27.6,26.9,22.1
1,Sajnekhali,02-11-2015,0.7,8.7,27.7,21.9
1,Sajnekhali,03-11-2015,0,11.8,28.3,21.7
1,Sajnekhali,04-11-2015,0,7.9,29.2,22.1
1,Sajnekhali,05-11-2015,0,6.7,29.6,22.7
1,Sajnekhali,06-11-2015,0,9.2,30,22.6
1,Sajnekhali,07-11-2015,0,9.3,29.9,21.8
1,Sajnekhali,08-11-2015,0,14.5,30,21.8
1,Sajnekhali,09-11-2015,0,9.4,29.3,20.1
1,Sajnekhali,10-11-2015,0,8.9,27.9,20.7
1,Sajnekhali,11-11-2015,0,9.5,29.3,20.9
1,Sajnekhali,12-11-2015,0,9.6,29.5,20.8
1,Sajnekhali,13-11-2015,0,8.6,29.9,22.7
1,Sajnekhali,14-11-2015,0,9.2,29.8,22.1
1,Sajnekhali,15-11-2015,0,11.8,29.7,21.5
1,Sajnekhali,16-11-2015,0,11.8,30,21.9
1,Sajnekhali,17-11-2015,0.9,11.2,26.2,23.1
1,Sajnekhali,18-11-2015,0,8.7,26.5,21.4
1,Sajnekhali,19-11-2015,0,15.6,28.7,19.6
1,Sajnekhali,20-11-2015,0,13.6,29.1,19.7
1,Sajnekhali,21-11-2015,0,9.7,28.9,18.9
1,Sajnekhali,22-11-2015,0,11.2,28.6,18.7
1,Sajnekhali,23-11-2015,0,10.8,28.3,18.5
1,Sajnekhali,24-11-2015,0,8.4,28.5,21.2
1,Sajnekhali,25-11-2015,0,7.9,28.7,20.1
1,Sajnekhali,26-11-2015,0,10.9,28.4,20
1,Sajnekhali,27-11-2015,0,8.1,28.2,21.2
1,Sajnekhali,28-11-2015,0,4.2,28.1,20.6
1,Sajnekhali,29-11-2015,0,9,29.1,21.2
1,Sajnekhali,30-11-2015,0,8.5,29.7,21.2
1,Sajnekhali,01-12-2015,0,8.6,29.8,22.7
1,Sajnekhali,02-12-2015,0.2,6.9,26.9,23.4
1,Sajnekhali,03-12-2015,2.4,11.5,27.5,21.3
1,Sajnekhali,04-12-2015,0,6.8,27.1,20.6
1,Sajnekhali,05-12-2015,0,7.2,27.3,19.6
1,Sajnekhali,06-12-2015,0.6,5.9,26.4,20.6
1,Sajnekhali,07-12-2015,1.2,6.5,26,19.9
1,Sajnekhali,08-12-2015,0,11.6,26.9,18.7
1,Sajnekhali,09-12-2015,0,10,27.4,19.7
1,Sajnekhali,10-12-2015,0,9.9,27.4,19.2
1,Sajnekhali,11-12-2015,0,13.2,28,20.3
1,Sajnekhali,12-12-2015,0,15.1,28.1,20.6
1,Sajnekhali,13-12-2015,1.7,8.7,27.5,21.3
1,Sajnekhali,14-12-2015,2.3,9.7,25.6,20.8
1,Sajnekhali,15-12-2015,0.2,12.6,25.1,20.2
1,Sajnekhali,16-12-2015,0,14.3,24.8,17.3
1,Sajnekhali,17-12-2015,0,10.6,24.5,14.9
1,Sajnekhali,18-12-2015,13.4,9.3,20.2,17.2
1,Sajnekhali,19-12-2015,0,13.4,23.3,16.1
1,Sajnekhali,20-12-2015,0,7.6,23.2,13.5
1,Sajnekhali,21-12-2015,0,9.5,23.9,16.4
1,Sajnekhali,22-12-2015,0,10.3,23.7,16.7
1,Sajnekhali,23-12-2015,0,10.2,25.2,18.3
1,Sajnekhali,24-12-2015,0,8.7,24.3,19.6
1,Sajnekhali,25-12-2015,0.1,18.1,23,16.7
1,Sajnekhali,26-12-2015,0,16.2,23.1,14.7
1,Sajnekhali,27-12-2015,0,11.7,23.3,13.2
1,Sajnekhali,28-12-2015,0,9.7,24.1,13.5
1,Sajnekhali,29-12-2015,0,8.4,24.8,15.6
1,Sajnekhali,30-12-2015,0,7.1,25.5,15.8
1,Sajnekhali,31-12-2015,0,7.3,25.8,16.1
1,Sajnekhali,01-01-2016,0,8,25.9,16
1,Sajnekhali,02-01-2016,0,10.2,26.1,16.4
1,Sajnekhali,03-01-2016,0,6.7,25.3,18.3
1,Sajnekhali,04-01-2016,0,8.4,25.5,17.4
1,Sajnekhali,05-01-2016,0,7.2,25,16.6
1,Sajnekhali,06-01-2016,0,7.6,25.5,15.2
1,Sajnekhali,07-01-2016,0,8.2,25.7,15.5
1,Sajnekhali,08-01-2016,0.1,13.4,26.5,18.1
1,Sajnekhali,09-01-2016,0,9.2,27.6,18.9
1,Sajnekhali,10-01-2016,0,14.8,26.7,19.1
1,Sajnekhali,11-01-2016,0,9.7,25.4,16.3
1,Sajnekhali,12-01-2016,0,7.7,25,16.8
1,Sajnekhali,13-01-2016,0,6.6,25,16.5
1,Sajnekhali,14-01-2016,0,8.9,25.5,16.2
1,Sajnekhali,15-01-2016,0,10.4,26.4,17.6
1,Sajnekhali,16-01-2016,0,9.1,26.7,18.8
1,Sajnekhali,17-01-2016,0,10.2,26.1,18.4
1,Sajnekhali,18-01-2016,0,7.5,26.5,17.6
1,Sajnekhali,19-01-2016,0,9.4,26.7,18.7
1,Sajnekhali,20-01-2016,6.8,14.6,26,19.3
1,Sajnekhali,21-01-2016,2.1,16.6,21.9,16.5
1,Sajnekhali,22-01-2016,0,14.8,22.3,14.1
1,Sajnekhali,23-01-2016,0,14.7,21.8,13.6
1,Sajnekhali,24-01-2016,0,16.7,21.8,11.8
1,Sajnekhali,25-01-2016,0,9.7,22.8,11.7
1,Sajnekhali,26-01-2016,0,9.7,23.5,14.1
1,Sajnekhali,27-01-2016,1,12.4,23.4,14.2
1,Sajnekhali,28-01-2016,3.4,8.9,24.5,16.9
1,Sajnekhali,29-01-2016,0,7.9,25.5,16.2
1,Sajnekhali,30-01-2016,0,10.8,26,16.5
1,Sajnekhali,31-01-2016,0.3,13.1,27.7,17.3
1,Sajnekhali,01-02-2016,0,9.1,28.4,20.2
1,Sajnekhali,02-02-2016,0,8.3,27.6,19.9
1,Sajnekhali,03-02-2016,0,7.6,26.9,19.6
1,Sajnekhali,04-02-2016,0,15.3,26.5,19.5
1,Sajnekhali,05-02-2016,0,10.5,26.7,18.5
1,Sajnekhali,06-02-2016,0,7.6,26.9,16.7
1,Sajnekhali,07-02-2016,0,7.9,27.5,17.1
1,Sajnekhali,08-02-2016,0,13.4,27.5,18.5
1,Sajnekhali,09-02-2016,1.4,12.5,27.2,20.2
1,Sajnekhali,10-02-2016,0,11.1,27.7,19.9
1,Sajnekhali,11-02-2016,0.2,17.4,28.8,19.9
1,Sajnekhali,12-02-2016,1.1,18.8,28.8,23.2
1,Sajnekhali,13-02-2016,0.2,11.9,29.4,22.6
1,Sajnekhali,14-02-2016,0,10.2,28.7,22.5
1,Sajnekhali,15-02-2016,0,7.7,29.5,21.1
1,Sajnekhali,16-02-2016,0,8.7,30.5,22.4
1,Sajnekhali,17-02-2016,0,9.9,31.5,22.3
1,Sajnekhali,18-02-2016,0,13.4,32.5,22.1
1,Sajnekhali,19-02-2016,0,14.2,33.4,24
1,Sajnekhali,20-02-2016,0,12.3,34.2,24.5
1,Sajnekhali,21-02-2016,0,17.9,34,24.7
1,Sajnekhali,22-02-2016,0,15.6,32.1,23.9
1,Sajnekhali,23-02-2016,0.7,12.8,30.7,23.6
1,Sajnekhali,24-02-2016,16.1,14.4,26.7,23.5
1,Sajnekhali,25-02-2016,7.5,10.7,26.2,22.8
1,Sajnekhali,26-02-2016,1.5,7.6,27.8,22.2
1,Sajnekhali,27-02-2016,0.2,9.2,28.2,21.9
1,Sajnekhali,28-02-2016,0.2,6.8,28.7,21.4
1,Sajnekhali,29-02-2016,0.2,7.2,29.3,21.4
1,Sajnekhali,01-03-2016,0,9.2,30.5,21.7
1,Sajnekhali,02-03-2016,0,11.7,30.3,22.2
1,Sajnekhali,03-03-2016,0,12.3,30.3,21.5
1,Sajnekhali,04-03-2016,0,13.5,32.1,22.4
1,Sajnekhali,05-03-2016,0,12.6,32.4,22.8
1,Sajnekhali,06-03-2016,0.4,8.9,32.7,24.1
1,Sajnekhali,07-03-2016,0,9.7,32.5,24
1,Sajnekhali,08-03-2016,0,13.3,32.5,24.8
1,Sajnekhali,09-03-2016,0,17.2,33.1,24.5
1,Sajnekhali,10-03-2016,0,13.3,33.2,25.3
1,Sajnekhali,11-03-2016,0,12.2,33.3,25.3
1,Sajnekhali,12-03-2016,0,13.7,33.1,25.5
1,Sajnekhali,13-03-2016,0,20.7,33.1,24.5
1,Sajnekhali,14-03-2016,0,14.4,32.1,23.8
1,Sajnekhali,15-03-2016,0,12.3,32.6,23
1,Sajnekhali,16-03-2016,3.1,10.9,31.7,24.8
1,Sajnekhali,17-03-2016,3.3,11.3,32.1,23.9
1,Sajnekhali,18-03-2016,1.1,16.6,32.3,24.3
1,Sajnekhali,19-03-2016,4,17.7,32,25.8
